mu sigma alpha beta het how
-0.0000781367 0.0000241353 -4.0 7000 0.000738295921 rai
-0.0000781367 0.0000323745 0.0 0 0.001020293464 fedya
-0.0000781367 0.0000323745 0.0 1000 0.001213670205 fedya
-0.0000781367 0.0000323745 0.0 3000 0.001248980234 fedya
-0.0000781367 0.0000323745 0.0 5000 0.001199757986 fedya
-0.0000781367 0.0000323745 0.0 7000 0.001269046105 fedya
-0.0000781367 0.0000323745 -2.0 0 0.000498519041 rai
-0.0000781367 0.0000323745 -2.0 1000 0.000523363734 rai
-0.0000781367 0.0000323745 -2.0 3000 0.000581331929 rai
-0.0000781367 0.0000323745 -2.0 5000 0.000648880880 rai
-0.0000781367 0.0000323745 -2.0 7000 0.000733061138 rai
-0.0000781367 0.0000323745 -4.0 0 0.000481674300 rai
-0.0000781367 0.0000323745 -4.0 1000 0.000507693688 rai
-0.0000781367 0.0000323745 -4.0 3000 0.000565753177 rai
-0.0000781367 0.0000323745 -4.0 5000 0.000635833786 rai
-0.0000781367 0.0000323745 -4.0 7000 0.000718143189 rai
-0.0000781367 0.0000434264 0.0 0 0.002172125260 fedya
-0.0000781367 0.0000434264 0.0 1000 0.002334409040 fedya
-0.0000781367 0.0000434264 0.0 3000 0.002338445870 fedya
-0.0000781367 0.0000434264 0.0 5000 0.002542451700 fedya
-0.0000781367 0.0000434264 0.0 7000 0.002326142920 fedya
-0.0000781367 0.0000434264 -2.0 0 0.000478606701 rai
-0.0000781367 0.0000434264 -2.0 1000 0.000503575051 rai
-0.0000781367 0.0000434264 -2.0 3000 0.000562448364 rai
-0.0000781367 0.0000434264 -2.0 5000 0.000632518463 rai
-0.0000781367 0.0000434264 -2.0 7000 0.000720406288 rai
-0.0000781367 0.0000434264 -4.0 0 0.000453832620 rai
-0.0000781367 0.0000434264 -4.0 1000 0.000479539427 rai
-0.0000781367 0.0000434264 -4.0 3000 0.000538303547 rai
-0.0000781367 0.0000434264 -4.0 5000 0.000609659718 rai
-0.0000781367 0.0000434264 -4.0 7000 0.000699630998 rai
-0.0000781367 0.0000582511 -2.0 0 0.000444979463 fedya
-0.0000781367 0.0000582511 -2.0 1000 0.000490735469 fedya
-0.0000781367 0.0000582511 -2.0 3000 0.000538078273 fedya
-0.0000781367 0.0000582511 -2.0 5000 0.000645211007 fedya
-0.0000781367 0.0000582511 -2.0 7000 0.000701046001 fedya
-0.0000781367 0.0000582511 -4.0 0 0.000422365040 rai
-0.0000781367 0.0000582511 -4.0 1000 0.000449142456 rai
-0.0000781367 0.0000582511 -4.0 3000 0.000510229397 rai
-0.0000781367 0.0000582511 -4.0 5000 0.000586089486 rai
-0.0000781367 0.0000582511 -4.0 7000 0.000681372705 rai
-0.0000781367 0.0000781367 -2.0 0 0.000508597550 fedya
-0.0000781367 0.0000781367 -2.0 1000 0.000561791253 fedya
-0.0000781367 0.0000781367 -2.0 3000 0.000614867722 fedya
-0.0000781367 0.0000781367 -2.0 5000 0.000633957934 fedya
-0.0000781367 0.0000781367 -2.0 7000 0.000844470830 fedya
-0.0000781367 0.0000781367 -4.0 0 0.000393893141 rai
-0.0000781367 0.0000781367 -4.0 1000 0.000418459612 rai
-0.0000781367 0.0000781367 -4.0 3000 0.000481223468 rai
-0.0000781367 0.0000781367 -4.0 5000 0.000561659383 rai
-0.0000781367 0.0000781367 -4.0 7000 0.000670046088 rai
-0.0000781367 0.0001048107 -2.0 0 0.000660585456 fedya
-0.0000781367 0.0001048107 -2.0 1000 0.000777998110 fedya
-0.0000781367 0.0001048107 -2.0 3000 0.000836581803 fedya
-0.0000781367 0.0001048107 -2.0 5000 0.000990136143 fedya
-0.0000781367 0.0001048107 -2.0 7000 0.001063332297 fedya
-0.0000781367 0.0001048107 -4.0 0 0.000356341465 fedya
-0.0000781367 0.0001048107 -4.0 1000 0.000426057276 fedya
-0.0000781367 0.0001048107 -4.0 3000 0.000469141462 fedya
-0.0000781367 0.0001048107 -4.0 5000 0.000571771807 fedya
-0.0000781367 0.0001048107 -4.0 7000 0.000731367862 fedya
-0.0000781367 0.0001405906 -2.0 0 0.001234451031 fedya
-0.0000781367 0.0001405906 -2.0 1000 0.001170318481 fedya
-0.0000781367 0.0001405906 -2.0 3000 0.001454350072 fedya
-0.0000781367 0.0001405906 -2.0 5000 0.001471636480 fedya
-0.0000781367 0.0001405906 -2.0 7000 0.001646125670 fedya
-0.0000781367 0.0001405906 -4.0 0 0.000358602529 fedya
-0.0000781367 0.0001405906 -4.0 1000 0.000337560857 fedya
-0.0000781367 0.0001405906 -4.0 3000 0.000468274668 fedya
-0.0000781367 0.0001405906 -4.0 5000 0.000521109523 fedya
-0.0000781367 0.0001405906 -4.0 7000 0.000687479800 fedya
-0.0000781367 0.0001885849 -2.0 0 0.001650104129 fedya
-0.0000781367 0.0001885849 -2.0 1000 0.001724026940 fedya
-0.0000781367 0.0001885849 -2.0 3000 0.001872805670 fedya
-0.0000781367 0.0001885849 -2.0 5000 0.002038449270 fedya
-0.0000781367 0.0001885849 -2.0 7000 0.002503329150 fedya
-0.0000781367 0.0001885849 -4.0 0 0.000371947594 fedya
-0.0000781367 0.0001885849 -4.0 1000 0.000538341130 fedya
-0.0000781367 0.0001885849 -4.0 3000 0.000550941859 fedya
-0.0000781367 0.0001885849 -4.0 5000 0.000748614804 fedya
-0.0000781367 0.0001885849 -4.0 7000 0.000899038099 fedya
-0.0000781367 0.0002529633 -4.0 0 0.000528826593 fedya
-0.0000781367 0.0002529633 -4.0 1000 0.000571088664 fedya
-0.0000781367 0.0002529633 -4.0 3000 0.000801837938 fedya
-0.0000781367 0.0002529633 -4.0 5000 0.000895980970 fedya
-0.0000781367 0.0002529633 -4.0 7000 0.001257583996 fedya
-0.0000781367 0.0003393191 -4.0 0 0.000795516563 fedya
-0.0000781367 0.0003393191 -4.0 1000 0.000892112055 fedya
-0.0000781367 0.0003393191 -4.0 3000 0.001084305656 fedya
-0.0000781367 0.0003393191 -4.0 5000 0.001396452070 fedya
-0.0000781367 0.0003393191 -4.0 7000 0.001717714320 fedya
-0.0000781367 0.0004551546 -4.0 0 0.001286753451 fedya
-0.0000781367 0.0004551546 -4.0 1000 0.001238355555 fedya
-0.0000781367 0.0004551546 -4.0 3000 0.001501799960 fedya
-0.0000781367 0.0004551546 -4.0 5000 0.001725696330 fedya
-0.0000781367 0.0004551546 -4.0 7000 0.002062061310 fedya
-0.0000781367 0.0006105337 -4.0 0 0.001527487764 fedya
-0.0000781367 0.0006105337 -4.0 1000 0.001731586310 fedya
-0.0000781367 0.0006105337 -4.0 3000 0.001751096720 fedya
-0.0000781367 0.0006105337 -4.0 5000 0.002084110430 fedya
-0.0000781367 0.0006105337 -4.0 7000 0.002426734840 fedya
-0.0000781367 0.0008189556 -4.0 0 0.001917495250 fedya
-0.0000781367 0.0008189556 -4.0 1000 0.001913368090 fedya
-0.0000781367 0.0008189556 -4.0 3000 0.002331130880 fedya
-0.0000781367 0.0008189556 -4.0 5000 0.002964268920 fedya
-0.0000781367 0.0008189556 -4.0 7000 0.003289911690 fedya
-0.0000582511 0.0000100000 0.0 0 0.000849902233 rai
-0.0000582511 0.0000100000 0.0 1000 0.000873600074 rai
-0.0000582511 0.0000100000 0.0 3000 0.000924298045 rai
-0.0000582511 0.0000100000 0.0 5000 0.000982745818 rai
-0.0000582511 0.0000100000 0.0 7000 0.001047223838 rai
-0.0000582511 0.0000100000 -2.0 0 0.000741663024 rai
-0.0000582511 0.0000100000 -2.0 1000 0.000765293585 rai
-0.0000582511 0.0000100000 -2.0 3000 0.000819173300 rai
-0.0000582511 0.0000100000 -2.0 5000 0.000876500730 rai
-0.0000582511 0.0000100000 -2.0 7000 0.000941638338 rai
-0.0000582511 0.0000100000 -4.0 0 0.000733315367 rai
-0.0000582511 0.0000100000 -4.0 1000 0.000757972014 rai
-0.0000582511 0.0000100000 -4.0 3000 0.000808840399 rai
-0.0000582511 0.0000100000 -4.0 5000 0.000869664340 rai
-0.0000582511 0.0000100000 -4.0 7000 0.000934584276 rai
-0.0000582511 0.0000134138 0.0 0 0.000878212086 rai
-0.0000582511 0.0000134138 0.0 1000 0.000900597082 rai
-0.0000582511 0.0000134138 0.0 3000 0.000954028785 rai
-0.0000582511 0.0000134138 0.0 5000 0.001009229478 rai
-0.0000582511 0.0000134138 0.0 7000 0.001072811142 rai
-0.0000582511 0.0000134138 -2.0 0 0.000721034704 rai
-0.0000582511 0.0000134138 -2.0 1000 0.000744752670 rai
-0.0000582511 0.0000134138 -2.0 3000 0.000797346678 rai
-0.0000582511 0.0000134138 -2.0 5000 0.000856812039 rai
-0.0000582511 0.0000134138 -2.0 7000 0.000926099522 rai
-0.0000582511 0.0000134138 -4.0 0 0.000709293705 rai
-0.0000582511 0.0000134138 -4.0 1000 0.000732815871 rai
-0.0000582511 0.0000134138 -4.0 3000 0.000786364127 rai
-0.0000582511 0.0000134138 -4.0 5000 0.000846822388 rai
-0.0000582511 0.0000134138 -4.0 7000 0.000912341115 rai
-0.0000582511 0.0000179929 0.0 0 0.001000256955 fedya
-0.0000582511 0.0000179929 0.0 1000 0.000932554301 fedya
-0.0000582511 0.0000179929 0.0 3000 0.001034940152 fedya
-0.0000582511 0.0000179929 0.0 5000 0.001084800740 fedya
-0.0000582511 0.0000179929 0.0 7000 0.001133029679 fedya
-0.0000582511 0.0000179929 -2.0 0 0.000696172270 rai
-0.0000582511 0.0000179929 -2.0 1000 0.000720122691 rai
-0.0000582511 0.0000179929 -2.0 3000 0.000773379723 rai
-0.0000582511 0.0000179929 -2.0 5000 0.000833748130 rai
-0.0000582511 0.0000179929 -2.0 7000 0.000903009867 rai
-0.0000582511 0.0000179929 -4.0 0 0.000681258003 rai
-0.0000582511 0.0000179929 -4.0 1000 0.000705559353 rai
-0.0000582511 0.0000179929 -4.0 3000 0.000757523016 rai
-0.0000582511 0.0000179929 -4.0 5000 0.000817488353 rai
-0.0000582511 0.0000179929 -4.0 7000 0.000887262638 rai
-0.0000582511 0.0000241353 0.0 0 0.001343900737 fedya
-0.0000582511 0.0000241353 0.0 1000 0.001367129193 fedya
-0.0000582511 0.0000241353 0.0 3000 0.001449846880 fedya
-0.0000582511 0.0000241353 0.0 5000 0.001602503360 fedya
-0.0000582511 0.0000241353 0.0 7000 0.001527833575 fedya
-0.0000582511 0.0000241353 -2.0 0 0.000668830854 rai
-0.0000582511 0.0000241353 -2.0 1000 0.000692018285 rai
-0.0000582511 0.0000241353 -2.0 3000 0.000746698696 rai
-0.0000582511 0.0000241353 -2.0 5000 0.000809219217 rai
-0.0000582511 0.0000241353 -2.0 7000 0.000879956830 rai
-0.0000582511 0.0000241353 -4.0 0 0.000646800756 rai
-0.0000582511 0.0000241353 -4.0 1000 0.000672343535 rai
-0.0000582511 0.0000241353 -4.0 3000 0.000725977228 rai
-0.0000582511 0.0000241353 -4.0 5000 0.000786586978 rai
-0.0000582511 0.0000241353 -4.0 7000 0.000859485926 rai
-0.0000582511 0.0000323745 0.0 0 0.002413548870 fedya
-0.0000582511 0.0000323745 0.0 1000 0.002406480100 fedya
-0.0000582511 0.0000323745 0.0 3000 0.002374724070 fedya
-0.0000582511 0.0000323745 0.0 5000 0.002772456150 fedya
-0.0000582511 0.0000323745 0.0 7000 0.002876223880 fedya
-0.0000582511 0.0000323745 -2.0 0 0.000641592924 rai
-0.0000582511 0.0000323745 -2.0 1000 0.000667894496 rai
-0.0000582511 0.0000323745 -2.0 3000 0.000721667222 rai
-0.0000582511 0.0000323745 -2.0 5000 0.000784840483 rai
-0.0000582511 0.0000323745 -2.0 7000 0.000857136840 rai
-0.0000582511 0.0000323745 -4.0 0 0.000608649682 rai
-0.0000582511 0.0000323745 -4.0 1000 0.000635807031 rai
-0.0000582511 0.0000323745 -4.0 3000 0.000688285775 rai
-0.0000582511 0.0000323745 -4.0 5000 0.000754494502 rai
-0.0000582511 0.0000323745 -4.0 7000 0.000827919425 rai
-0.0000582511 0.0000434264 -2.0 0 0.000658161195 fedya
-0.0000582511 0.0000434264 -2.0 1000 0.000665457666 fedya
-0.0000582511 0.0000434264 -2.0 3000 0.000709413002 fedya
-0.0000582511 0.0000434264 -2.0 5000 0.000768261214 fedya
-0.0000582511 0.0000434264 -2.0 7000 0.000872471378 fedya
-0.0000582511 0.0000434264 -4.0 0 0.000569219568 rai
-0.0000582511 0.0000434264 -4.0 1000 0.000594223112 rai
-0.0000582511 0.0000434264 -4.0 3000 0.000650209785 rai
-0.0000582511 0.0000434264 -4.0 5000 0.000716720179 rai
-0.0000582511 0.0000434264 -4.0 7000 0.000796601264 rai
-0.0000582511 0.0000582511 -2.0 0 0.000677826379 fedya
-0.0000582511 0.0000582511 -2.0 1000 0.000686652271 fedya
-0.0000582511 0.0000582511 -2.0 3000 0.000780524935 fedya
-0.0000582511 0.0000582511 -2.0 5000 0.000796969667 fedya
-0.0000582511 0.0000582511 -2.0 7000 0.000839869758 fedya
-0.0000582511 0.0000582511 -4.0 0 0.000527357037 rai
-0.0000582511 0.0000582511 -4.0 1000 0.000552375538 rai
-0.0000582511 0.0000582511 -4.0 3000 0.000607967154 rai
-0.0000582511 0.0000582511 -4.0 5000 0.000679364246 rai
-0.0000582511 0.0000582511 -4.0 7000 0.000765130516 rai
-0.0000582511 0.0000781367 -2.0 0 0.000881615051 fedya
-0.0000582511 0.0000781367 -2.0 1000 0.000947674354 fedya
-0.0000582511 0.0000781367 -2.0 3000 0.000911441484 fedya
-0.0000582511 0.0000781367 -2.0 5000 0.001027333000 fedya
-0.0000582511 0.0000781367 -2.0 7000 0.001233956387 fedya
-0.0000582511 0.0000781367 -4.0 0 0.000496468213 fedya
-0.0000582511 0.0000781367 -4.0 1000 0.000474790816 fedya
-0.0000582511 0.0000781367 -4.0 3000 0.000583724143 fedya
-0.0000582511 0.0000781367 -4.0 5000 0.000678773390 fedya
-0.0000582511 0.0000781367 -4.0 7000 0.000712732073 fedya
-0.0000582511 0.0001048107 -2.0 0 0.001252847326 fedya
-0.0000582511 0.0001048107 -2.0 1000 0.001429464036 fedya
-0.0000582511 0.0001048107 -2.0 3000 0.001359216094 fedya
-0.0000582511 0.0001048107 -2.0 5000 0.001593116590 fedya
-0.0000582511 0.0001048107 -2.0 7000 0.001517809500 fedya
-0.0000582511 0.0001048107 -4.0 0 0.000486448876 fedya
-0.0000582511 0.0001048107 -4.0 1000 0.000515300201 fedya
-0.0000582511 0.0001048107 -4.0 3000 0.000630291204 fedya
-0.0000582511 0.0001048107 -4.0 5000 0.000624852062 fedya
-0.0000582511 0.0001048107 -4.0 7000 0.000763396330 fedya
-0.0000582511 0.0001405906 -2.0 0 0.001904803740 fedya
-0.0000582511 0.0001405906 -2.0 1000 0.002053695930 fedya
-0.0000582511 0.0001405906 -2.0 3000 0.002089652360 fedya
-0.0000582511 0.0001405906 -2.0 5000 0.002294706120 fedya
-0.0000582511 0.0001405906 -2.0 7000 0.002403490310 fedya
-0.0000582511 0.0001405906 -4.0 0 0.000536947589 fedya
-0.0000582511 0.0001405906 -4.0 1000 0.000544201807 fedya
-0.0000582511 0.0001405906 -4.0 3000 0.000648889997 fedya
-0.0000582511 0.0001405906 -4.0 5000 0.000847251956 fedya
-0.0000582511 0.0001405906 -4.0 7000 0.000922310975 fedya
-0.0000582511 0.0001885849 -4.0 0 0.000912393116 fedya
-0.0000582511 0.0001885849 -4.0 1000 0.000761428787 fedya
-0.0000582511 0.0001885849 -4.0 3000 0.000906180083 fedya
-0.0000582511 0.0001885849 -4.0 5000 0.000921254180 fedya
-0.0000582511 0.0001885849 -4.0 7000 0.001109363719 fedya
-0.0000582511 0.0002529633 -4.0 0 0.001084119691 fedya
-0.0000582511 0.0002529633 -4.0 1000 0.001051485561 fedya
-0.0000582511 0.0002529633 -4.0 3000 0.001163829122 fedya
-0.0000582511 0.0002529633 -4.0 5000 0.001335081203 fedya
-0.0000582511 0.0002529633 -4.0 7000 0.001583067230 fedya
-0.0000582511 0.0003393191 -4.0 0 0.001295937266 fedya
-0.0000582511 0.0003393191 -4.0 1000 0.001373388045 fedya
-0.0000582511 0.0003393191 -4.0 3000 0.001337364684 fedya
-0.0000582511 0.0003393191 -4.0 5000 0.001858157720 fedya
-0.0000582511 0.0003393191 -4.0 7000 0.002078967920 fedya
-0.0000582511 0.0004551546 -4.0 0 0.001708892860 fedya
-0.0000582511 0.0004551546 -4.0 1000 0.001963320590 fedya
-0.0000582511 0.0004551546 -4.0 3000 0.001939825980 fedya
-0.0000582511 0.0004551546 -4.0 5000 0.002334413660 fedya
-0.0000582511 0.0004551546 -4.0 7000 0.002509573730 fedya
-0.0000582511 0.0006105337 -4.0 0 0.001788630684 fedya
-0.0000582511 0.0006105337 -4.0 1000 0.002005683420 fedya
-0.0000582511 0.0006105337 -4.0 3000 0.002322305120 fedya
-0.0000582511 0.0006105337 -4.0 5000 0.002775057360 fedya
-0.0000582511 0.0006105337 -4.0 7000 0.002906768200 fedya
-0.0000434264 0.0000100000 0.0 0 0.001176303007 rai
-0.0000434264 0.0000100000 0.0 1000 0.001199973471 rai
-0.0000434264 0.0000100000 0.0 3000 0.001249225184 rai
-0.0000434264 0.0000100000 0.0 5000 0.001301987120 rai
-0.0000434264 0.0000100000 0.0 7000 0.001359538350 rai
-0.0000434264 0.0000100000 -2.0 0 0.000965501843 rai
-0.0000434264 0.0000100000 -2.0 1000 0.000989477815 rai
-0.0000434264 0.0000100000 -2.0 3000 0.001040635405 rai
-0.0000434264 0.0000100000 -2.0 5000 0.001095199034 rai
-0.0000434264 0.0000100000 -2.0 7000 0.001156327283 rai
-0.0000434264 0.0000100000 -4.0 0 0.000950367260 rai
-0.0000434264 0.0000100000 -4.0 1000 0.000974980677 rai
-0.0000434264 0.0000100000 -4.0 3000 0.001024133816 rai
-0.0000434264 0.0000100000 -4.0 5000 0.001079662665 rai
-0.0000434264 0.0000100000 -4.0 7000 0.001139843536 rai
-0.0000434264 0.0000134138 0.0 0 0.001281289970 fedya
-0.0000434264 0.0000134138 0.0 1000 0.001394038150 fedya
-0.0000434264 0.0000134138 0.0 3000 0.001418091410 fedya
-0.0000434264 0.0000134138 0.0 5000 0.001446653220 fedya
-0.0000434264 0.0000134138 0.0 7000 0.001473445120 fedya
-0.0000434264 0.0000134138 -2.0 0 0.000935044567 rai
-0.0000434264 0.0000134138 -2.0 1000 0.000955741928 rai
-0.0000434264 0.0000134138 -2.0 3000 0.001007544607 rai
-0.0000434264 0.0000134138 -2.0 5000 0.001063140242 rai
-0.0000434264 0.0000134138 -2.0 7000 0.001125685784 rai
-0.0000434264 0.0000134138 -4.0 0 0.000911935591 rai
-0.0000434264 0.0000134138 -4.0 1000 0.000937238273 rai
-0.0000434264 0.0000134138 -4.0 3000 0.000986547504 rai
-0.0000434264 0.0000134138 -4.0 5000 0.001041993853 rai
-0.0000434264 0.0000134138 -4.0 7000 0.001103496872 rai
-0.0000434264 0.0000179929 0.0 0 0.001675577720 fedya
-0.0000434264 0.0000179929 0.0 1000 0.001747206150 fedya
-0.0000434264 0.0000179929 0.0 3000 0.001701816070 fedya
-0.0000434264 0.0000179929 0.0 5000 0.001868807800 fedya
-0.0000434264 0.0000179929 0.0 7000 0.001877414450 fedya
-0.0000434264 0.0000179929 -2.0 0 0.000896587769 rai
-0.0000434264 0.0000179929 -2.0 1000 0.000919906850 rai
-0.0000434264 0.0000179929 -2.0 3000 0.000972017095 rai
-0.0000434264 0.0000179929 -2.0 5000 0.001027097470 rai
-0.0000434264 0.0000179929 -2.0 7000 0.001091895670 rai
-0.0000434264 0.0000179929 -4.0 0 0.000868028329 rai
-0.0000434264 0.0000179929 -4.0 1000 0.000892108828 rai
-0.0000434264 0.0000179929 -4.0 3000 0.000943529745 rai
-0.0000434264 0.0000179929 -4.0 5000 0.001000074142 rai
-0.0000434264 0.0000179929 -4.0 7000 0.001062667873 rai
-0.0000434264 0.0000241353 0.0 0 0.002874231300 fedya
-0.0000434264 0.0000241353 0.0 1000 0.003014369550 fedya
-0.0000434264 0.0000241353 0.0 3000 0.003053313380 fedya
-0.0000434264 0.0000241353 0.0 5000 0.003147592610 fedya
-0.0000434264 0.0000241353 0.0 7000 0.002890693100 fedya
-0.0000434264 0.0000241353 -2.0 0 0.000860808997 rai
-0.0000434264 0.0000241353 -2.0 1000 0.000884490909 rai
-0.0000434264 0.0000241353 -2.0 3000 0.000935948428 rai
-0.0000434264 0.0000241353 -2.0 5000 0.000993582440 rai
-0.0000434264 0.0000241353 -2.0 7000 0.001059034116 rai
-0.0000434264 0.0000241353 -4.0 0 0.000817810768 rai
-0.0000434264 0.0000241353 -4.0 1000 0.000840721081 rai
-0.0000434264 0.0000241353 -4.0 3000 0.000894043975 rai
-0.0000434264 0.0000241353 -4.0 5000 0.000951558231 rai
-0.0000434264 0.0000241353 -4.0 7000 0.001018449779 rai
-0.0000434264 0.0000323745 -2.0 0 0.000824272140 fedya
-0.0000434264 0.0000323745 -2.0 1000 0.000883927627 fedya
-0.0000434264 0.0000323745 -2.0 3000 0.000882798828 fedya
-0.0000434264 0.0000323745 -2.0 5000 0.000911358662 fedya
-0.0000434264 0.0000323745 -2.0 7000 0.000998138880 fedya
-0.0000434264 0.0000323745 -4.0 0 0.000763822972 rai
-0.0000434264 0.0000323745 -4.0 1000 0.000787009672 rai
-0.0000434264 0.0000323745 -4.0 3000 0.000840254431 rai
-0.0000434264 0.0000323745 -4.0 5000 0.000901396733 rai
-0.0000434264 0.0000323745 -4.0 7000 0.000967691979 rai
-0.0000434264 0.0000434264 -2.0 0 0.000883747794 fedya
-0.0000434264 0.0000434264 -2.0 1000 0.000990570095 fedya
-0.0000434264 0.0000434264 -2.0 3000 0.000872909970 fedya
-0.0000434264 0.0000434264 -2.0 5000 0.001002580702 fedya
-0.0000434264 0.0000434264 -2.0 7000 0.001108558348 fedya
-0.0000434264 0.0000434264 -4.0 0 0.000707282451 rai
-0.0000434264 0.0000434264 -4.0 1000 0.000731648911 rai
-0.0000434264 0.0000434264 -4.0 3000 0.000787036983 rai
-0.0000434264 0.0000434264 -4.0 5000 0.000848755694 rai
-0.0000434264 0.0000434264 -4.0 7000 0.000921719716 rai
-0.0000434264 0.0000582511 -2.0 0 0.001151511062 fedya
-0.0000434264 0.0000582511 -2.0 1000 0.001169303130 fedya
-0.0000434264 0.0000582511 -2.0 3000 0.001168330525 fedya
-0.0000434264 0.0000582511 -2.0 5000 0.001243624144 fedya
-0.0000434264 0.0000582511 -2.0 7000 0.001219212942 fedya
-0.0000434264 0.0000582511 -4.0 0 0.000647492731 fedya
-0.0000434264 0.0000582511 -4.0 1000 0.000685739797 fedya
-0.0000434264 0.0000582511 -4.0 3000 0.000777791649 fedya
-0.0000434264 0.0000582511 -4.0 5000 0.000859075794 fedya
-0.0000434264 0.0000582511 -4.0 7000 0.000853774190 fedya
-0.0000434264 0.0000781367 -2.0 0 0.001474327210 fedya
-0.0000434264 0.0000781367 -2.0 1000 0.001582070935 fedya
-0.0000434264 0.0000781367 -2.0 3000 0.001425732480 fedya
-0.0000434264 0.0000781367 -2.0 5000 0.001679460480 fedya
-0.0000434264 0.0000781367 -2.0 7000 0.001792691480 fedya
-0.0000434264 0.0000781367 -4.0 0 0.000639224150 fedya
-0.0000434264 0.0000781367 -4.0 1000 0.000655468535 fedya
-0.0000434264 0.0000781367 -4.0 3000 0.000695365106 fedya
-0.0000434264 0.0000781367 -4.0 5000 0.000815549380 fedya
-0.0000434264 0.0000781367 -4.0 7000 0.000888674113 fedya
-0.0000434264 0.0001048107 -2.0 0 0.001952778060 fedya
-0.0000434264 0.0001048107 -2.0 1000 0.002098380360 fedya
-0.0000434264 0.0001048107 -2.0 3000 0.002418257630 fedya
-0.0000434264 0.0001048107 -2.0 5000 0.002278296200 fedya
-0.0000434264 0.0001048107 -2.0 7000 0.002250510530 fedya
-0.0000434264 0.0001048107 -4.0 0 0.000695831700 fedya
-0.0000434264 0.0001048107 -4.0 1000 0.000730347350 fedya
-0.0000434264 0.0001048107 -4.0 3000 0.000839025285 fedya
-0.0000434264 0.0001048107 -4.0 5000 0.000862222441 fedya
-0.0000434264 0.0001048107 -4.0 7000 0.000978802847 fedya
-0.0000434264 0.0001405906 -4.0 0 0.000795979432 fedya
-0.0000434264 0.0001405906 -4.0 1000 0.000836776678 fedya
-0.0000434264 0.0001405906 -4.0 3000 0.001018698057 fedya
-0.0000434264 0.0001405906 -4.0 5000 0.000913463033 fedya
-0.0000434264 0.0001405906 -4.0 7000 0.001164173623 fedya
-0.0000434264 0.0001885849 -4.0 0 0.001071659283 fedya
-0.0000434264 0.0001885849 -4.0 1000 0.001049258183 fedya
-0.0000434264 0.0001885849 -4.0 3000 0.001030217338 fedya
-0.0000434264 0.0001885849 -4.0 5000 0.001358689533 fedya
-0.0000434264 0.0001885849 -4.0 7000 0.001563395166 fedya
-0.0000434264 0.0002529633 -4.0 0 0.001218687721 fedya
